feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio,skewness,kurtosis
log-sigma-3-0-mm-3D_firstorder_Range,0.007262893931889811,0.10028274178504944,0.018464179975358663,0.11868852459016394,0.08131147540983606,-1.3936456362902334,11.235601180663268
gradient_glcm_Imc1,0.007181683595942683,0.05615830719470978,0.013404144603840935,0.09836065573770492,0.3016393442622951,0.6939164843223214,3.670442873955916
lbp-3D-m1_gldm_DependenceVariance,0.007163570582457503,0.20940550826489926,0.022707433495035494,0.03409836065573771,0.1659016393442623,5.277175991488425,35.55324594621993
gradient_glcm_Correlation,0.007073696833752767,0.13616821207106114,0.018220937159130066,0.08852459016393442,0.11147540983606558,0.49467991910319314,12.744296268478037
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.007061742899707352,0.23503567531704903,0.021608562986731646,0.036065573770491806,0.16393442622950818,4.760044980419722,35.062360799457956
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.007026971409681684,0.15818796798586846,0.016400383609830305,0.1422950819672131,0.2577049180327869,1.4734011931955306,24.33986736199384
original_firstorder_RobustMeanAbsoluteDeviation,0.006997356520727526,0.10728137522935867,0.018997286113247257,0.04918032786885246,0.15081967213114755,3.521912367163731,14.235862262956555
wavelet-HLH_glrlm_RunEntropy,0.00698628488634942,0.13048479929566384,0.019500716451701632,0.04786885245901639,0.1521311475409836,3.807963761734092,20.763156457089412
wavelet-HLL_glcm_MCC,0.006963177960424025,0.1501382814347744,0.017613338155152924,0.2839344262295082,0.3160655737704918,-5.244240053625433,39.26489930518756
wavelet-HHH_firstorder_Skewness,0.006942573684502824,0.1552322006970644,0.021890808584163143,0.043934426229508196,0.3560655737704918,4.881089923774329,27.885734024922517
lbp-2D_firstorder_RobustMeanAbsoluteDeviation,0.006924404865219334,0.1875308410078287,0.022558871599279967,0.14950819672131146,0.050491803278688525,-5.036372850230922,32.98216046744486
wavelet-LHH_glszm_SmallAreaEmphasis,0.00687363399554532,0.36703847497701647,0.026611486306490535,0.27475409836065573,0.12721311475409836,0.09945893776984945,102.31448220307941
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.006848307291632061,0.21017111629247665,0.019226468234064122,0.1422950819672131,0.25573770491803277,5.316202053804147,55.03822719950688
gradient_glszm_ZonePercentage,0.0068464135254015695,0.058460358902812,0.012149375488438469,0.15475409836065573,0.24524590163934426,1.8772629676146455,7.517739315450926
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.006814560461667233,0.08202306754887104,0.01644318421096021,0.11081967213114755,0.08918032786885247,-0.20573063820657975,9.02901986000985
wavelet-HLH_firstorder_Kurtosis,0.006802432307420823,0.2546198281645775,0.023516260392595995,0.03409836065573771,0.3659016393442623,6.661764553114089,62.79225595754782
wavelet-LHL_glszm_ZonePercentage,0.006795038727138832,0.11001333683729171,0.014754908095196867,0.28918032786885245,0.11081967213114755,-3.1568767385918566,19.052038937118144
log-sigma-5-0-mm-3D_gldm_SmallDependenceEmphasis,0.006789725303607161,0.0470527383685112,0.012833951246442238,0.10295081967213114,0.29704918032786887,1.7067984928260083,4.8038108628385965
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.006684001159922936,0.21276589295826853,0.01999543925975404,0.09377049180327869,0.1062295081967213,-3.4971555475182834,38.176289990418184
log-sigma-4-0-mm-3D_glrlm_RunVariance,0.006682275532613526,0.11515518300235271,0.018275084188168134,0.09245901639344262,0.10754098360655738,0.7928836309623943,14.497361802207795
log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.00668074981779104,0.1979498652368784,0.018222216991918314,0.2937704918032787,0.23081967213114754,-6.605051809580779,64.13488644624299
wavelet-HLL_glszm_GrayLevelVariance,0.006649809487164025,0.04271936435252428,0.014399005042853246,0.09967213114754099,0.10032786885245902,-0.046738203185692585,3.683165053009712
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.006643242675957617,0.03126717004925013,0.010035569204938026,0.19475409836065574,0.20524590163934425,0.13301363304851724,1.7956347103368442
original_glrlm_LongRunLowGrayLevelEmphasis,0.006638919776177308,0.04182722434401512,0.010206251827950496,0.1822950819672131,0.21770491803278688,0.3501991077451223,3.624171787969427
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.006552738054087917,0.20849634937942027,0.01752491503487754,0.3042622950819672,0.09573770491803278,-5.210675040336861,43.166525158769296
wavelet-HHL_firstorder_Uniformity,0.006464014371850942,0.11069692527875304,0.016999888423542296,0.06491803278688525,0.13508196721311475,2.7072627190718905,15.3117846352873
wavelet-HHL_glcm_JointEntropy,0.0064420355639741075,0.0703097265213728,0.015120338472388205,0.13836065573770492,0.06163934426229508,-2.280403684901423,8.056332732380229
original_shape_Elongation,0.006404384823885493,0.08444924339652062,0.009698292422406489,0.26295081967213113,0.33704918032786885,0.36822443313179704,7.232621421249084
wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.006297225116846753,0.07737136088311672,0.012117259189041583,0.11475409836065574,0.28524590163934427,2.064372651033802,7.454649939339214
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.006284707292034956,0.11337808415293693,0.015815282106842153,0.08786885245901639,0.1121311475409836,-0.45692978907272547,9.589365721310141
logarithm_glrlm_RunEntropy,0.006260898084559886,0.2875084640085697,0.021921529411814352,0.2183606557377049,0.18163934426229508,-8.280647215261416,99.61876448259471
gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.006179135577670735,0.26327418521046636,0.016113295835408926,0.27081967213114755,0.3291803278688525,9.619301531390361,143.63211239865893
wavelet-HLL_glrlm_RunEntropy,0.00601962267309427,0.12860036462545396,0.015186500745437046,0.28918032786885245,0.11081967213114755,-3.1094929398766844,31.504913707635545
original_glszm_ZoneEntropy,0.005966650600560378,0.11507132694125176,0.0122845158677755,0.2963934426229508,0.30360655737704917,0.7259050651221466,27.69486138594015
lbp-3D-k_gldm_DependenceVariance,0.005965483928276383,0.2044241236150265,0.022519197968929323,0.16131147540983606,0.038688524590163934,-5.313794738000746,50.8367217436296
log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.005877722455054276,0.04945879783481359,0.010554309111735619,0.11016393442622952,0.2898360655737705,2.279988673492045,6.773601011611605
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.0058766457862113805,0.13224376752972603,0.013716690142266058,0.06885245901639345,0.33114754098360655,3.888616312471313,23.443857780735325
log-sigma-5-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.005860573954122973,0.04210836293175817,0.01289038876819492,0.09508196721311475,0.10491803278688525,0.4063234054209383,4.051309340889128
lbp-3D-m1_glrlm_RunLengthNonUniformityNormalized,0.005854506740755729,0.07529511205852031,0.013302073980982354,0.13245901639344262,0.26754098360655737,2.482908172602019,11.549878114332609
wavelet-LHL_glcm_JointEnergy,0.005832258835053218,0.07136197064071893,0.013722679551973887,0.07540983606557378,0.12459016393442623,0.5438799800050999,8.083068179506357
wavelet-HLH_glcm_SumEntropy,0.00583164594431148,0.14677082639187575,0.015740804154246644,0.11868852459016394,0.08131147540983606,-1.5747634959744545,19.210518517957055
log-sigma-4-0-mm-3D_ngtdm_Contrast,0.005800136816800871,0.06403849445283413,0.01381118335450931,0.13573770491803278,0.06426229508196721,-2.4032357463286966,8.416501288893953
gradient_glszm_ZoneEntropy,0.005780911281088094,0.2326270353794098,0.021577363845046344,0.02098360655737705,0.17901639344262296,6.894084174851399,55.6302028986957
log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.005696728259783054,0.22067598666995764,0.01933782376533597,0.08655737704918033,0.31344262295081965,4.134810146837535,56.35555663505078
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.005696421602404995,0.01729394802823663,0.007414157563855548,0.1960655737704918,0.2039344262295082,-0.011797099181247403,-0.07018289238407238
wavelet-HHL_ngtdm_Complexity,0.005651555511990517,0.10422696098685265,0.01747497204102287,0.031475409836065574,0.16852459016393442,4.632792248645506,23.706297480005748
wavelet-HHL_firstorder_Mean,0.00563470180839543,0.24772161200642587,0.015387046599273757,0.1436065573770492,0.25639344262295083,8.529042184725594,111.33650337873516
log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.005618942784568388,0.14362836323678493,0.017349454616430036,0.16131147540983606,0.038688524590163934,-4.738189834912801,31.18266559857517
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.00556585589078118,0.04694101870059967,0.010130886102856894,0.17049180327868851,0.22950819672131148,0.4890583830595254,5.18385746977386
wavelet-HLH_firstorder_Maximum,0.0055518838439930634,0.10927539773285389,0.010843709867649775,0.26163934426229507,0.13836065573770492,-3.2149806436917636,30.293887326754955
wavelet-LHH_glcm_DifferenceEntropy,0.0055314028793655825,0.07452014118432998,0.014620239807728013,0.1121311475409836,0.08786885245901639,-0.07225976723954325,10.809724120420444
lbp-2D_firstorder_MeanAbsoluteDeviation,0.005497223306922091,0.0824624577909708,0.011603833791932744,0.24,0.16,-2.8724899495801837,16.115263314579177
lbp-3D-k_glcm_ClusterShade,0.005426981074117957,0.07084405086934567,0.014683977336313795,0.11540983606557377,0.08459016393442623,-0.8063925997344403,11.608943606871248
wavelet-HLH_glszm_SizeZoneNonUniformity,0.005403082919670428,0.20932978395372628,0.01746223672708746,0.16131147540983606,0.038688524590163934,-4.047632537984788,51.03009405770681
lbp-2D_glszm_ZoneVariance,0.005397594664624482,0.04422895843163133,0.011399249028400445,0.08459016393442623,0.11540983606557377,0.6808461141583763,3.934618447424591
wavelet-LHL_firstorder_Kurtosis,0.005301021529596724,0.06596290491521359,0.010262431778562236,0.28065573770491803,0.2340983606557377,-2.855815326696447,15.640793723973335
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.00529911809143931,0.06371794266626239,0.011880460226879289,0.13311475409836065,0.06688524590163934,-1.195985997999143,6.953305681573186
wavelet-LHL_gldm_DependenceNonUniformity,0.005294960509924596,0.07374328032135963,0.011225185876823399,0.09442622950819672,0.3055737704918033,2.943119008554233,13.864056193587597
log-sigma-1-0-mm-3D_glcm_DifferenceAverage,0.005294135406979787,0.18098794743418695,0.02070111407157938,0.1259016393442623,0.0740983606557377,0.38441255407707875,51.356772707405156
log-sigma-2-0-mm-3D_firstorder_90Percentile,0.005289572235886919,0.06152643781155348,0.010770289825540753,0.10557377049180328,0.29442622950819675,2.118326933632583,7.42859574497929
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.00528108893318682,0.16280615992844105,0.016084793160751756,0.2898360655737705,0.11016393442622952,-7.133800558557363,63.04230168678899
gradient_ngtdm_Busyness,0.005268064423094753,0.035870535131543875,0.008156677960212091,0.21508196721311476,0.18491803278688523,-0.159390186156755,2.0865316896878694
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.00525425598264718,0.05919241666793823,0.008704627816438828,0.2,0.2,0.24390000759719765,9.186356165002566
wavelet-HLL_glszm_ZoneEntropy,0.005226528256151393,0.153548924960196,0.01628690378489597,0.10557377049180328,0.09442622950819672,-3.0449134675955576,31.165643872691575
wavelet-LLH_ngtdm_Complexity,0.005214511710509172,0.10097042504698038,0.015624939533722963,0.12131147540983607,0.07868852459016394,-0.33851936521956655,18.55920779685195
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.005204758262011374,0.20232731759548186,0.019858457191924528,0.025573770491803278,0.17442622950819672,6.657624817865839,51.62835800876021
square_glrlm_ShortRunEmphasis,0.00520214596106289,0.0682821974530816,0.009493810440324654,0.24524590163934426,0.15475409836065573,-1.777457091111239,13.597116644984773
wavelet-HHL_glcm_Idmn,0.005179743388087535,0.5903839181363583,0.04000823428109946,0.1980327868852459,0.2019672131147541,9.571477345548374,173.62914181305445
log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.005175279958549217,0.12488846097141504,0.013690461471951217,0.22229508196721312,0.3777049180327869,-1.5967504607438392,41.15230803309123
square_firstorder_Uniformity,0.00517050550852093,0.0812818718701601,0.011063455160169714,0.26754098360655737,0.13245901639344262,-3.061767078926002,20.53966265872128
gradient_glszm_SizeZoneNonUniformity,0.005153218994866748,0.07140706486999988,0.009205007463465982,0.32786885245901637,0.2721311475409836,-0.34737183554117423,13.158452064644841
logarithm_ngtdm_Busyness,0.005120546441096204,0.08595675192773342,0.012886990046583476,0.06688524590163934,0.13311475409836065,1.0290727445257466,11.654975435541827
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.005105051538671877,0.0602446498349309,0.008621903098532939,0.12786885245901639,0.2721311475409836,2.2033851830237348,12.729334845878181
log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.00507253660489881,0.07494986712932587,0.010091771379550158,0.24721311475409835,0.15278688524590164,-1.5123050611528888,14.336557334171939
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.00506207992253734,0.1145320176333189,0.013705072451295713,0.1298360655737705,0.07016393442622951,-3.17447710614918,21.15253440687897
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.005059903880497286,0.17390310253947974,0.012335779913613511,0.2157377049180328,0.1842622950819672,1.2033347856729923,43.04461445366477
wavelet-LHH_firstorder_Mean,0.005025659917734689,0.1189608696103096,0.014202812682419429,0.08655737704918033,0.22098360655737706,1.941731302622344,24.24075508695602
lbp-3D-k_glszm_ZonePercentage,0.005017216521599247,0.05811496540904045,0.008574501227663687,0.27475409836065573,0.32524590163934425,0.6772495091527089,6.137645198801499
gradient_glszm_SmallAreaHighGrayLevelEmphasis,0.0050147355397018156,0.20656498834490777,0.019828598569595155,0.16459016393442624,0.03540983606557377,-6.923855308025366,62.765863632044784
lbp-3D-k_gldm_SmallDependenceEmphasis,0.005013772338086769,0.31146772533655165,0.021573512958556605,0.24065573770491802,0.3180327868852459,11.04057053149586,142.88168970745144
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.004996282224732712,0.10507223088294268,0.013710662968295827,0.13377049180327868,0.06622950819672131,-3.8009475089587075,23.34846840987786
log-sigma-3-0-mm-3D_ngtdm_Busyness,0.004992194180581426,0.43040370717644694,0.026686639928550613,0.010491803278688525,0.18950819672131147,12.446141878446646,179.00087588189595
wavelet-LLH_gldm_GrayLevelVariance,0.004985534643597103,0.1495496466755867,0.015028569494354823,0.22360655737704918,0.1763934426229508,-5.592087549816545,48.29063077093721
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.004934035613549656,0.10252308420836925,0.011049654514694009,0.3527868852459016,0.24721311475409835,-3.4258828379684023,30.808822613707797
wavelet-LHH_firstorder_Maximum,0.00491436225749919,0.4996086998283863,0.031470116239666876,0.008524590163934427,0.19147540983606556,14.026927017115698,210.85221358651515
log-sigma-3-0-mm-3D_firstorder_Energy,0.0049121423101816,0.15101873457431794,0.015565390209323822,0.25245901639344265,0.14754098360655737,-6.821756703329286,56.37718289424742
log-sigma-5-0-mm-3D_firstorder_Energy,0.004899294332549224,0.06229450173676014,0.009480881992200488,0.29114754098360657,0.10885245901639344,-2.7817851725057627,14.62928635721683
wavelet-HHL_glcm_DifferenceVariance,0.004875327576269373,0.1293503551930189,0.015381529701643996,0.14885245901639343,0.051147540983606556,-4.09888935355751,31.573944900629193
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.004864040823129663,0.12834378693252801,0.012799065289403317,0.25639344262295083,0.1436065573770492,0.1334337385273082,29.955172367104716
wavelet-HLH_glcm_Contrast,0.004829210896069395,0.17460599273443222,0.016432477991880357,0.07344262295081967,0.3265573770491803,5.039588248192647,55.572082578958884
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.00480622463134713,0.1490585595369339,0.010999544010536887,0.25573770491803277,0.14426229508196722,-5.30741556103814,55.23695334948205
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.00478248060108468,0.11671843856573105,0.009615382893251895,0.31934426229508195,0.28065573770491803,1.0031237646809519,34.845395405784124
gradient_glcm_MCC,0.004708431519171011,0.07294299948960542,0.009148470193669005,0.1901639344262295,0.2098360655737705,0.17808670679308855,11.026868220974455
original_glszm_SmallAreaHighGrayLevelEmphasis,0.004705743928717795,0.03635495372116566,0.008275218781574051,0.28590163934426227,0.11409836065573771,-1.6816078775665786,5.206456834038983
log-sigma-1-0-mm-3D_firstorder_Skewness,0.004702592192721541,0.05824199292808771,0.010356617588145389,0.16065573770491803,0.23934426229508196,-0.12009824862183469,11.54453665984756
wavelet-HLL_firstorder_Kurtosis,0.004660046690656637,0.2652358616143465,0.020020224820615516,0.18622950819672132,0.01377049180327869,-8.961021464674008,103.57068939574562
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.004632903238886694,0.09874634213745594,0.01067797814549825,0.10491803278688525,0.09508196721311475,-0.05447418132716996,19.441015039271626
log-sigma-5-0-mm-3D_glcm_Contrast,0.004600704883674137,0.04478882586583495,0.011402384789112997,0.10295081967213114,0.09704918032786886,-0.40060411103195753,8.157635810989612
lbp-3D-k_ngtdm_Busyness,0.004589803479245456,0.05416830949485302,0.011145135450052183,0.11016393442622952,0.0898360655737705,0.36739365414611047,8.223999865322424
log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.0045378376484741705,0.08049138352274894,0.01297024022407486,0.09245901639344262,0.10754098360655738,-0.19626847545767934,17.46051273882587
log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.004512122823035374,0.08042953319847584,0.012095016196010283,0.050491803278688525,0.14950819672131146,3.07192170911434,17.87662476705051
wavelet-HLL_glcm_JointEnergy,0.004492281186727231,0.08620542526245117,0.009131344136252979,0.07934426229508197,0.320655737704918,1.8011888165643108,12.719636480552433
square_glszm_GrayLevelNonUniformityNormalized,0.00448557436499806,0.16254816368222236,0.01583726266249481,0.16459016393442624,0.03540983606557377,-6.105756860717924,51.12066857035029
wavelet-LLL_ngtdm_Contrast,0.004473846555272974,0.16082985248416662,0.013120428853030358,0.16065573770491803,0.03934426229508197,-3.118287325600633,46.66170163654594
wavelet-LLH_glrlm_LongRunEmphasis,0.004466028582451281,0.023596558924764394,0.007314068095478821,0.18360655737704917,0.21639344262295082,0.4791988789756908,2.931031325023689
squareroot_glcm_ClusterProminence,0.004453367839229954,0.10122652098536492,0.012123411437165778,0.26491803278688525,0.13508196721311475,-2.16764309866033,30.887487355911126
wavelet-HLL_glcm_DifferenceVariance,0.004388872024517687,0.052227451093494894,0.010352703476139584,0.10098360655737705,0.09901639344262295,-1.117156209027251,7.288424888157406
wavelet-HHL_glszm_ZoneVariance,0.0043651325142163655,0.513288589194417,0.02694781427894751,0.1901639344262295,0.009836065573770493,-15.749310044712804,279.51339916829
wavelet-LHL_glcm_ClusterShade,0.004351158187660519,0.06282775282859802,0.010187819170653388,0.15540983606557376,0.24459016393442623,1.668296074697084,15.433278197934946
log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.004348942122400776,0.054244232028722764,0.010966633263226843,0.0780327868852459,0.1219672131147541,1.0450716647165916,9.571725337904944
gradient_firstorder_Maximum,0.004346601539966274,0.21265317723155022,0.015588783019268268,0.03344262295081967,0.16655737704918033,6.85584435309004,67.13467096817985
log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.004345355351937777,0.052361425533890726,0.011141229851686307,0.10229508196721311,0.09770491803278689,-0.5913901889963449,10.700473301707326
wavelet-LHL_glcm_InverseVariance,0.00434334694832014,0.10823348261415959,0.011925722853008101,0.21049180327868852,0.18950819672131147,-1.3830749911953113,36.641348403402844
wavelet-HLL_ngtdm_Contrast,0.004339072968340558,0.11999784752726556,0.009782918251160531,0.2039344262295082,0.15672131147540982,-4.280306145729488,50.572574062761525
log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.004306500649052196,0.06926249843090773,0.008357737123123246,0.2577049180327869,0.1422950819672131,-2.045134408529314,16.9993141527648
log-sigma-2-0-mm-3D_glcm_Imc2,0.004283247495787678,0.1872091492637992,0.014306557629129971,0.15344262295081967,0.04655737704918033,-5.813117492138796,51.19757027469906
logarithm_firstorder_Maximum,0.004281381821522449,0.0994766753911972,0.012640935585079949,0.022950819672131147,0.17704918032786884,4.6876101755893025,34.26574033455532
log-sigma-4-0-mm-3D_firstorder_Skewness,0.004277226099518472,0.1960275135934353,0.015569321743316593,0.1619672131147541,0.0380327868852459,-6.950543809299997,74.00018444150298
wavelet-LHL_glszm_ZoneEntropy,0.004232855488665284,0.12745884276926517,0.011988053273401255,0.25704918032786883,0.14295081967213114,-4.830901305247782,39.493207989489186
exponential_firstorder_Kurtosis,0.004228541134670378,0.15396475296467543,0.01582774266193212,0.1678688524590164,0.032131147540983604,-6.343108136062529,48.945758114405734
gradient_firstorder_Range,0.00422221010671776,0.11210340313613415,0.014022615927774469,0.03540983606557377,0.16459016393442624,4.9828900425405,31.598913542174564
squareroot_gldm_GrayLevelNonUniformity,0.0041776247462227195,0.14618420287966727,0.015557103290223697,0.17049180327868851,0.029508196721311476,-6.626817604319708,56.30075771411474
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.004156648269601051,0.15736396476626396,0.015004438270097328,0.17901639344262296,0.02098360655737705,-7.143527339694027,69.23275950866334
wavelet-HHH_glcm_Imc1,0.004141883133632727,0.027767193466424943,0.00820522147564368,0.17704918032786884,0.22295081967213115,-0.4075379727638506,3.8328032121302185
wavelet-HLL_glcm_ClusterShade,0.00412752060354,0.048898218497633934,0.007777755400717037,0.28065573770491803,0.31934426229508195,2.5140208664728987,15.361655723292209
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.00405636869690946,0.03767459161579609,0.0090898424698272,0.04721311475409836,0.15278688524590164,1.6499042032523872,6.954795705259688
wavelet-LHH_glcm_Imc2,0.004041974377290144,0.194038592800498,0.0148078853376937,0.15344262295081967,0.13377049180327868,-4.136546158725536,60.154841836509405
lbp-3D-m2_firstorder_Skewness,0.0040176082818723065,0.04223077528178692,0.009503416191305777,0.06032786885245902,0.13967213114754098,1.9958220323551648,8.11636166957207
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.004003758843951534,0.15432261176407336,0.013165132862826997,0.09836065573770492,0.06754098360655737,-4.8911058300977315,52.605363371606074
wavelet-HHL_firstorder_Variance,0.00400201070987291,0.09446041740477085,0.012255698086210519,0.16721311475409836,0.03278688524590164,-4.141895121442426,31.81953389329317
log-sigma-1-0-mm-3D_firstorder_Energy,0.003996954282385409,0.3892800660058856,0.01989259736180919,0.038688524590163934,0.16131147540983606,11.175838915823611,165.0047490592305
wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.003985782730310662,0.049838909581303596,0.010180744774345279,0.058360655737704915,0.14163934426229507,2.803326820607686,11.786415589343285
wavelet-HLL_firstorder_Minimum,0.003975587981988174,0.5300735972821713,0.02594088575365671,0.005901639344262295,0.1940983606557377,17.424934175072185,336.0323882557386
log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.0039744409886433045,0.11148252867162228,0.013196196419385832,0.05967213114754098,0.14032786885245901,4.054491456727231,36.7391380200554
original_glrlm_LowGrayLevelRunEmphasis,0.003973328801598711,0.09214219816029072,0.011599819038972043,0.10426229508196722,0.09573770491803278,1.2625993622556013,27.93720768630629
square_firstorder_Mean,0.003947710216859146,0.058536218963563445,0.010387053818887217,0.10163934426229508,0.09836065573770492,0.40538084441117467,11.276786515552836
wavelet-HLH_glszm_SmallAreaEmphasis,0.003933063730111988,0.02651685643941164,0.006559371432882995,0.21508196721311476,0.18491803278688523,-0.27911694462976694,4.100158953458482
log-sigma-1-0-mm-3D_firstorder_Maximum,0.00391899884037185,0.08843342259526253,0.011350495905437392,0.05442622950819672,0.14557377049180328,1.7910151405153443,22.788685583296772
log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.0038881966808780254,0.1967790772765875,0.015848222628908226,0.09377049180327869,0.1062295081967213,-6.028888089909686,84.7711180124819
wavelet-HLH_firstorder_Mean,0.003883555206296139,0.1733737226575613,0.015813247388641875,0.2039344262295082,0.1960655737704918,0.5910164655279109,78.8216148715357
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.0038689443160214864,0.026466890573501586,0.0063693397983119555,0.23147540983606557,0.16852459016393442,-1.5362328664533895,4.37028567226034
log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis,0.0038641818124739843,0.04450859852135181,0.009507671129515996,0.07344262295081967,0.12655737704918033,2.0235738502987117,9.230940036650566
wavelet-LHL_glszm_SmallAreaEmphasis,0.0038630176725934764,0.17684626154601574,0.013973138252891919,0.24459016393442623,0.15540983606557376,-8.37025496061386,88.99016757620909
square_glrlm_RunEntropy,0.0038599351430647667,0.24878736406564714,0.016238797987271285,0.15934426229508197,0.04065573770491803,-8.820514309175511,129.50634103178703
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.003845816301139163,0.04921671384945512,0.007806178713505249,0.14295081967213114,0.25704918032786883,2.2344887915209313,10.317615947356382
log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,0.003828469683342143,0.11383052848279476,0.012974191619116324,0.13377049180327868,0.06622950819672131,-3.9036617742178623,43.39986724481179
original_firstorder_Maximum,0.003819027675468416,0.09298776209354401,0.012428054620401786,0.15278688524590164,0.04721311475409836,-4.928735847960456,33.80338184227684
gradient_firstorder_Energy,0.003814358016842457,0.073356252014637,0.010663864551361027,0.12131147540983607,0.07868852459016394,-2.925365272070701,20.521121564797856
lbp-3D-m1_firstorder_Skewness,0.003809340582753644,0.06687853265553713,0.008295301796241824,0.21967213114754097,0.18032786885245902,-1.6451172248408545,20.743623207028257
logarithm_gldm_GrayLevelNonUniformity,0.003791709250535388,0.20305553197860718,0.014202044242351558,0.17245901639344263,0.02754098360655738,-7.87288820826886,97.98059642194984
log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0037795537098020806,0.11939814824610949,0.012814092244839452,0.04459016393442623,0.15540983606557376,5.381116067664358,36.137220622466565
log-sigma-2-0-mm-3D_glcm_Correlation,0.0037727417402213725,0.06825029123574496,0.01047253015805465,0.10163934426229508,0.09836065573770492,-1.542632567832837,14.284588443733892
wavelet-LHH_gldm_DependenceEntropy,0.0037630824194717256,0.06049399130046368,0.009789040591548542,0.16065573770491803,0.23934426229508196,-1.9588960645599809,17.9356874226483
square_glszm_LargeAreaLowGrayLevelEmphasis,0.0037584795390973326,0.260853688120842,0.01315891483848903,0.08196721311475409,0.12,13.63106922584165,256.29580858194146
wavelet-LLL_glcm_Id,0.003720564956944729,0.054910819754004477,0.009307996547355467,0.11344262295081967,0.08655737704918033,-2.17631140089348,15.068905146878297
wavelet-HLL_glrlm_GrayLevelVariance,0.0036871084211791178,0.06803884968161583,0.009762040953206007,0.0760655737704918,0.3239344262295082,3.9661849189909573,25.37602398366182
log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.0036866618724982606,0.0840919977426529,0.011175024333083814,0.0740983606557377,0.1259016393442623,2.1359124167621477,26.545853954970184
log-sigma-2-0-mm-3D_glcm_MCC,0.0036622585553492616,0.14832691073417664,0.010905827026862621,0.2380327868852459,0.04655737704918033,-6.302572962429273,63.22177409345261
log-sigma-4-0-mm-3D_firstorder_Mean,0.003660921348631379,0.03778242398053408,0.008816734428719058,0.08262295081967214,0.11737704918032787,1.9990754627044405,7.712743119923317
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.0036562510785020895,0.5275011155009269,0.026546910697547145,0.005901639344262295,0.1940983606557377,16.553557851877247,304.66819153246007
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0036557737798475765,0.31205221883952616,0.017950530389008672,0.05442622950819672,0.14557377049180328,12.964948776668736,218.5693194617865
